zpid,address,city,state,zip,latitude,longitude,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
"http://www.zillow.com/homes/for_sale/242080807_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",242080807,UT,2.0,Pre-Foreclosure,40.230756,-111.668328,NA,3.0,Provo,W 200 S,84601,1386.0,NA
"http://www.zillow.com/homes/for_sale/190481629_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",190481629,UT,3.0,Pre-Foreclosure,40.233812,-111.711256,NA,5.0,Provo,N 3000 W,84601,2558.0,NA
"http://www.zillow.com/homes/for_sale/240056680_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",240056680,UT,1.0,Pre-Foreclosure,40.225784,-111.687383,NA,2.0,PROVO,S 1600 W,84601,1775.0,NA
"http://www.zillow.com/homes/for_sale/190531653_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",190531653,UT,2.5,Pre-Foreclosure,40.252327,-111.713172,NA,4.0,Provo,W 1300 N,84601,1505.0,NA
"http://www.zillow.com/homes/for_sale/190481590_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",190481590,UT,2.0,Pre-Foreclosure (Auction),40.212931,-111.672972,NA,3.0,Provo,S 810 W,84601,1022.0,NA
"http://www.zillow.com/homes/for_sale/190437043_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",190437043,UT,3.0,Pre-Foreclosure (Auction),40.240441,-111.673756,NA,3.0,Provo,N 800 W,84601,2238.0,NA
"http://www.zillow.com/homes/for_sale/190436769_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",190436769,UT,1.0,Pre-Foreclosure (Auction),40.236474,-111.670969,NA,2.0,Provo,N 800 W,84601,1096.0,NA
"http://www.zillow.com/homes/for_sale/190531607_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",190531607,UT,1.5,Pre-Foreclosure,40.241809,-111.700653,NA,3.0,Provo,W 540 N,84601,1287.0,NA
http://www.zillow.com/homes/for_sale//homedetails/3323-N-Cottonwood-Ln-Provo-UT-84604/11958701_zpid/,11958701,UT,8.0,House For Sale,40.277752,-111.665866,1795000,6.0,Provo,3323 N Cottonwood Ln,84604,8909.0,NA
http://www.zillow.com/homes/for_sale//homedetails/1078-Hillside-Dr-Provo-UT-84604/11948376_zpid/,11948376,UT,4.0,House For Sale,40.297461,-111.639713,620000,5.0,Provo,1078 Hillside Dr,84604,5862.0,NA
http://www.zillow.com/homes/for_sale//homedetails/1192-N-1270-W-Provo-UT-84604/11910671_zpid/,11910671,UT,2.0,House For Sale,40.250312,-111.681305,330000,4.0,Provo,1192 N 1270 W,84604,3016.0,NA
http://www.zillow.com/homes/for_sale//homedetails/920-Columbia-Ln-Provo-UT-84604/11901292_zpid/,11901292,UT,2.0,House For Sale,40.256013,-111.674441,229900,4.0,Provo,920 Columbia Ln,84604,1740.0,NA
http://www.zillow.com/homes/for_sale//homedetails/2010-N-500-E-Provo-UT-84604/11907657_zpid/,11907657,UT,NA,Lot/Land For Sale,40.260776,-111.649875,185000,NA,Provo,2010 N 500 E,84604,NA,NA
http://www.zillow.com/homes/for_sale//homedetails/810-W-2000-N-Provo-UT-84604/11900435_zpid/,11900435,UT,2.0,House For Sale,40.261604,-111.672521,250000,3.0,Provo,810 W 2000 N,84604,1656.0,NA
http://www.zillow.com/homes/for_sale//homedetails/608-E-2200-N-Provo-UT-84604/2092633885_zpid/,2092633885,UT,NA,For Sale by Owner,40.26309,-111.647637,150000,NA,Provo,608 E 2200 N,84604,NA,NA
http://www.zillow.com/homes/for_sale//homedetails/935-Independence-Ave-Provo-UT-84604/116555224_zpid/,116555224,UT,2.5,Townhouse For Sale,40.246372,-111.691757,250000,3.0,Provo,935 Independence Ave,84604,1732.0,NA
http://www.zillow.com/homes/for_sale//homedetails/1335-N-1750-W-Provo-UT-84604/51682402_zpid/,51682402,UT,4.0,For Sale by Owner,40.251702,-111.689048,389900,5.0,Provo,1335 N 1750 W,84604,3240.0,NA
http://www.zillow.com/homes/for_sale//homedetails/3417-N-175-E-Provo-UT-84604/11913702_zpid/,11913702,UT,3.0,House For Sale,40.279192,-111.654154,535000,5.0,Provo,3417 N 175 E,84604,3200.0,NA
http://www.zillow.com/homes/for_sale//homedetails/4246-N-Stone-W-Xing-Provo-UT-84604/2092632594_zpid/,2092632594,UT,NA,Lot/Land For Sale,40.289819,-111.660231,319900,NA,Provo,4246 N Stone W Xing,84604,NA,NA
http://www.zillow.com/homes/for_sale//homedetails/165-E-2100-N-Provo-UT-84604/11923196_zpid/,11923196,UT,1.0,Condo For Sale,40.261781,-111.65565,189000,2.0,Provo,165 E 2100 N,84604,1000.0,NA
http://www.zillow.com/homes/for_sale//homedetails/1744-Cobblestone-Dr-Provo-UT-84604/11924424_zpid/,11924424,UT,3.0,Condo For Sale,40.257014,-111.68023,275000,3.0,Provo,1744 Cobblestone Dr,84604,2972.0,NA
http://www.zillow.com/homes/for_sale//homedetails/948-N-1000-W-Provo-UT-84604/11928348_zpid/,11928348,UT,1.0,House For Sale,40.246832,-111.675315,189900,2.0,Provo,948 N 1000 W,84604,912.0,NA
http://www.zillow.com/homes/for_sale//homedetails/3753-N-500-W-Provo-UT-84604/2092729689_zpid/,2092729689,UT,4.0,House For Sale,40.289,-111.6454,729000,4.0,Provo,3753 N 500 W,84604,6848.0,NA
http://www.zillow.com/homes/for_sale//homedetails/418-Stadium-Ave-Provo-UT-84604/11929847_zpid/,11929847,UT,3.0,For Sale by Owner,40.258987,-111.651073,339000,7.0,Provo,418 Stadium Ave,84604,2300.0,NA
http://www.zillow.com/homes/for_sale//homedetails/466-E-4190-N-Provo-UT-84604/11917874_zpid/,11917874,UT,4.0,For Sale by Owner,40.288983,-111.650459,605000,7.0,Provo,466 E 4190 N,84604,4616.0,NA
http://www.zillow.com/homes/for_sale//homedetails/6784-Fairfax-Dr-Provo-UT-84604/11955442_zpid/,11955442,UT,1.0,House For Sale,40.355335,-111.575593,320000,1.0,Provo,6784 Fairfax Dr,84604,640.0,NA
http://www.zillow.com/homes/for_sale//homedetails/2821-N-700-E-Provo-UT-84604/11939691_zpid/,11939691,UT,3.0,House For Sale,40.271207,-111.646806,339000,7.0,Provo,2821 N 700 E,84604,4444.0,NA
http://www.zillow.com/homes/for_sale//homedetails/6704-Fairfax-Dr-Provo-UT-84604/2092761989_zpid/,2092761989,UT,2.0,House For Sale,40.354369,-111.574197,424900,3.0,Provo,6704 Fairfax Dr,84604,3000.0,NA
http://www.zillow.com/homes/for_sale//homedetails/2971-Apache-Way-Provo-UT-84604/11919527_zpid/,11919527,UT,3.0,House For Sale,40.273376,-111.643413,449000,5.0,Provo,2971 Apache Way,84604,4412.0,NA
http://www.zillow.com/homes/for_sale//homedetails/1365-W-1320-N-Provo-UT-84604/11901150_zpid/,11901150,UT,3.5,House For Sale,40.251337,-111.682624,589971,5.0,Provo,1365 W 1320 N,84604,5766.0,NA
http://www.zillow.com/homes/for_sale//homedetails/4334-Stonecrossing-Provo-UT-84604/2110090985_zpid/,2110090985,UT,NA,Lot/Land For Sale,40.291122,-111.660453,319000,NA,Provo,4334 Stonecrossing,84604,9583.0,NA
http://www.zillow.com/homes/for_sale//homedetails/1366-E-2300-N-Provo-UT-84604/11945539_zpid/,11945539,UT,5.0,Townhouse For Sale,40.26445,-111.63431,625000,6.0,Provo,1366 E 2300 N,84604,4448.0,NA
http://www.zillow.com/homes/for_sale//homedetails/4887-N-200-E-Provo-UT-84604/11911829_zpid/,11911829,UT,4.0,House For Sale,40.298582,-111.655322,649900,6.0,Provo,4887 N 200 E,84604,4147.0,NA
http://www.zillow.com/homes/for_sale//homedetails/1854-N-2100-W-Provo-UT-84604/11944642_zpid/,11944642,UT,3.0,House For Sale,40.258543,-111.694495,349900,0,Provo,1854 N 2100 W,84604,2652.0,NA
http://www.zillow.com/homes/for_sale//homedetails/599-E-2200-N-Provo-UT-84604/11925634_zpid/,11925634,UT,3.0,House For Sale,40.263395,-111.64821,344900,5.0,Provo,599 E 2200 N,84604,3008.0,NA
http://www.zillow.com/homes/for_sale//homedetails/3060-Deer-Run-Rd-Sundance-UT-84604/122542647_zpid/,122542647,UT,9.0,House For Sale,40.387072,-111.586297,8900000,7.0,Sundance,3060 Deer Run Rd,84604,8448.0,NA
http://www.zillow.com/homes/for_sale//homedetails/3928-Timpview-Dr-Provo-UT-84604/11955366_zpid/,11955366,UT,2.5,Foreclosed,40.285563,-111.647203,240000,3.0,Provo,3928 Timpview Dr,84604,2285.0,NA
http://www.zillow.com/homes/for_sale//homedetails/905-N-1760-W-Provo-UT-84604/11943547_zpid/,11943547,UT,1.5,Foreclosed,40.246482,-111.690323,152000,3.0,Provo,905 N 1760 W,84604,1305.0,NA
http://www.zillow.com/homes/for_sale//homedetails/1037-Windsor-Dr-Provo-UT-84604/11936517_zpid/,11936517,UT,5.0,House For Sale,40.296175,-111.640354,759000,7.0,Provo,1037 Windsor Dr,84604,6068.0,NA
http://www.zillow.com/homes/for_sale//homedetails/1348-Red-Oak-Cir-Provo-UT-84604/122539492_zpid/,122539492,UT,4.0,House For Sale,40.255145,-111.634611,1499000,4.0,Provo,1348 Red Oak Cir,84604,6416.0,NA
http://www.zillow.com/homes/for_sale//homedetails/8597-N-Mandan-Rd-Sundance-Ut-84604-Sundance-UT-84604/2099396023_zpid/,2099396023,UT,7.0,House For Sale,40.258035,-111.667931,9000000,5.0,Sundance,8597 N Mandan Rd Sundance Ut # 84604,84604,7800.0,NA
http://www.zillow.com/homes/for_sale//homedetails/188-E-4635-N-Provo-UT-84604/11953934_zpid/,11953934,UT,4.0,For Sale by Owner,40.295229,-111.655681,205000,3.0,Provo,188 E 4635 N,84604,2088.0,NA
http://www.zillow.com/homes/for_sale//homedetails/4182-Crestview-Ave-Provo-UT-84604/11901464_zpid/,11901464,UT,4.0,House For Sale,40.288527,-111.643898,419000,5.0,Provo,4182 Crestview Ave,84604,3276.0,NA
http://www.zillow.com/homes/for_sale//homedetails/2224-Temple-View-Dr-Provo-UT-84604/11954307_zpid/,11954307,UT,3.0,House For Sale,40.263873,-111.637256,320000,4.0,Provo,2224 Temple View Dr,84604,2868.0,NA
http://www.zillow.com/homes/for_sale//homedetails/3021-Bannock-Dr-Provo-UT-84604/11901628_zpid/,11901628,UT,4.0,House For Sale,40.274084,-111.644633,339900,5.0,Provo,3021 Bannock Dr,84604,4200.0,NA
http://www.zillow.com/homes/for_sale//homedetails/2789-Marrcrest-E-Provo-UT-84604/11933586_zpid/,11933586,UT,1.0,Apartment For Sale,40.271033,-111.657698,198000,2.0,Provo,2789 Marrcrest E,84604,974.0,NA
http://www.zillow.com/homes/for_sale//homedetails/8903-N-Timp-Haven-Rd-Sundance-UT-84604/55719966_zpid/,55719966,UT,6.0,House For Sale,40.393302,-111.584607,5900000,5.0,SUNDANCE,8903 N Timp Haven Rd,84604,5650.0,NA
http://www.zillow.com/homes/for_sale//homedetails/5070-N-Canyon-Rd-Provo-UT-84604/2097337109_zpid/,2097337109,UT,NA,Lot/Land For Sale,40.300836,-111.654193,4500000,NA,Provo,5070 N Canyon Rd,84604,NA,NA
http://www.zillow.com/homes/for_sale//homedetails/225-W-2230-N-APT-5-Provo-UT-84604/11936609_zpid/,11936609,UT,2.75,Condo For Sale,40.262857,-111.66254,250000,4.0,Provo,225 W 2230 N APT 5,84604,1597.0,NA
http://www.zillow.com/homes/for_sale//homedetails/3686-N-820-E-Provo-UT-84604/11920489_zpid/,11920489,UT,5.0,House For Sale,40.282631,-111.644327,499000,7.0,Provo,3686 N 820 E,84604,6328.0,NA
http://www.zillow.com/homes/for_sale//homedetails/343-W-Stone-Gate-N-Ln-Provo-UT-84604/2093286226_zpid/,2093286226,UT,7.0,House For Sale,40.290992,-111.664123,2790000,6.0,Provo,343 W Stone Gate N Ln,84604,16706.0,NA
http://www.zillow.com/homes/for_sale//homedetails/2450-Timpview-Dr-Provo-UT-84604/2105591833_zpid/,2105591833,UT,3.0,House For Sale,40.266393,-111.647413,550000,5.0,Provo,2450 Timpview Dr,84604,5478.0,NA
http://www.zillow.com/homes/for_sale//homedetails/441-E-3540-N-Provo-UT-84604/117643043_zpid/,117643043,UT,3.0,House For Sale,40.281052,-111.652,510000,6.0,Provo,441 E 3540 N,84604,3828.0,NA
http://www.zillow.com/homes/for_sale//homedetails/6758-Fairfax-Dr-Provo-UT-84604/79764954_zpid/,79764954,UT,1.0,House For Sale,40.354704,-111.574469,360000,2.0,Provo,6758 Fairfax Dr,84604,827.0,NA
http://www.zillow.com/homes/for_sale//homedetails/2091-N-1060-W-Provo-UT-84604/2093029348_zpid/,2093029348,UT,3.0,Apartment For Sale,40.261967,-111.676853,325000,7.0,Provo,2091 N 1060 W,84604,2496.0,NA
http://www.zillow.com/homes/for_sale//homedetails/6671-Fairfax-Dr-Provo-UT-84604/2098292392_zpid/,2098292392,UT,NA,Lot/Land For Sale,40.353077,-111.572408,150000,NA,Provo,6671 Fairfax Dr,84604,6534.0,NA
http://www.zillow.com/homes/for_sale//homedetails/4284-Stonecrossing-Provo-UT-84604/63226385_zpid/,63226385,UT,4.5,House For Sale,40.2904,-111.660229,1465000,5.0,Provo,4284 Stonecrossing,84604,5478.0,NA
http://www.zillow.com/homes/for_sale//homedetails/515-Sheffield-Dr-Provo-UT-84604/55720050_zpid/,55720050,UT,10.5,House For Sale,40.292619,-111.666438,3190000,9.0,Provo,515 Sheffield Dr,84604,15107.0,NA
http://www.zillow.com/homes/for_sale//homedetails/3900-Timpview-Dr-Provo-UT-84604/2093370702_zpid/,2093370702,UT,NA,For Sale by Owner,40.285496,-111.647519,210000,NA,Provo,3900 Timpview Dr,84604,10890.0,NA
http://www.zillow.com/homes/for_sale//homedetails/50-E-3700-N-Provo-UT-84604/2093188629_zpid/,2093188629,UT,3.0,For Sale by Owner,40.284232,-111.657819,380000,4.0,Provo,50 E 3700 N,84604,3000.0,NA
http://www.zillow.com/homes/for_sale//homedetails/892-Osmond-Ln-Provo-UT-84604/11939942_zpid/,11939942,UT,NA,Lot/Land For Sale,40.29211,-111.64307,299000,NA,Provo,892 Osmond Ln,84604,NA,NA
http://www.zillow.com/homes/for_sale//homedetails/1111-Briar-Ave-Provo-UT-84604/11901800_zpid/,11901800,UT,4.0,For Sale by Owner,40.251564,-111.639308,359900,5.0,Provo,1111 Briar Ave,84604,2942.0,NA
http://www.zillow.com/homes/for_sale//homedetails/1672-N-1740-W-Provo-UT-84604/63224592_zpid/,63224592,UT,4.0,House For Sale,40.256033,-111.688641,585000,6.0,Provo,1672 N 1740 W,84604,5222.0,NA
http://www.zillow.com/homes/for_sale//homedetails/5153-Riverpark-Way-Provo-UT-84604/2093396986_zpid/,2093396986,UT,3.0,For Sale by Owner,40.302207,-111.658779,480000,4.0,Provo,5153 Riverpark Way,84604,3200.0,NA
http://www.zillow.com/homes/for_sale//homedetails/2506-Timpview-Dr-Provo-UT-84604/2106347660_zpid/,2106347660,UT,NA,Lot/Land For Sale,40.266815,-111.647171,250000,NA,Provo,2506 Timpview Dr,84604,NA,NA
http://www.zillow.com/homes/for_sale//homedetails/4277-Imperial-Way-Provo-UT-84604/2105481581_zpid/,2105481581,UT,NA,Lot/Land For Sale,40.290623,-111.635399,210000,NA,Provo,4277 Imperial Way,84604,NA,NA
http://www.zillow.com/homes/for_sale//homedetails/1413-N-1500-E-Provo-UT-84604/2094330792_zpid/,2094330792,UT,NA,Lot/Land For Sale,40.253215,-111.631385,375000,NA,Provo,1413 N 1500 E,84604,NA,NA
http://www.zillow.com/homes/for_sale//homedetails/3962-Foothill-Dr-Provo-UT-84604/11951510_zpid/,11951510,UT,4.0,House For Sale,40.286153,-111.636809,579900,6.0,Provo,3962 Foothill Dr,84604,4400.0,NA
http://www.zillow.com/homes/for_sale//homedetails/4653-Windsor-Dr-Provo-UT-84604/11948308_zpid/,11948308,UT,5.0,House For Sale,40.29601,-111.63833,494500,7.0,Provo,4653 Windsor Dr,84604,4922.0,NA
http://www.zillow.com/homes/for_sale//homedetails/4115-Foothill-Dr-Provo-UT-84604/11947192_zpid/,11947192,UT,3.0,House For Sale,40.288928,-111.639484,439900,5.0,Provo,4115 Foothill Dr,84604,4463.0,NA
http://www.zillow.com/homes/for_sale//homedetails/3251-Shadowbrook-Cir-Provo-UT-84604/11946974_zpid/,11946974,UT,2.5,Townhouse For Sale,40.276385,-111.65853,242500,3.0,Provo,3251 Shadowbrook Cir,84604,1986.0,NA
http://www.zillow.com/homes/for_sale//homedetails/3263-Shadowbrook-Cir-Provo-UT-84604/11946972_zpid/,11946972,UT,3.0,Townhouse For Sale,40.276542,-111.658401,265000,3.0,Provo,3263 Shadowbrook Cir,84604,1530.0,NA
http://www.zillow.com/homes/for_sale//homedetails/1057-Windsor-Dr-Provo-UT-84604/2102174288_zpid/,2102174288,UT,NA,Lot/Land For Sale,40.296333,-111.639968,185000,NA,Provo,1057 Windsor Dr,84604,NA,NA
http://www.zillow.com/homes/for_sale//homedetails/2522-Timpview-Dr-Provo-UT-84604/2106347659_zpid/,2106347659,UT,NA,Lot/Land For Sale,40.266895,-111.646767,275000,NA,Provo,2522 Timpview Dr,84604,NA,NA
http://www.zillow.com/homes/for_sale//homedetails/321-Stone-Brook-Ln-Provo-UT-84604/79768931_zpid/,79768931,UT,7.0,House For Sale,40.289119,-111.6639,1220000,8.0,Provo,321 Stone Brook Ln,84604,8806.0,NA
http://www.zillow.com/homes/for_sale//homedetails/5176-N-University-Ave-STE-416-Provo-UT-84604/82722315_zpid/,82722315,UT,2.5,Townhouse For Sale,40.301616,-111.655589,260000,3.0,Provo,5176 N University Ave STE 416,84604,1773.0,NA
http://www.zillow.com/homes/for_sale//homedetails/4098-Foothill-Dr-3-Provo-UT-84604/2092955919_zpid/,2092955919,UT,3.0,New Construction,40.288416,-111.638706,499900,4.0,Provo,4098 Foothill Dr # 3,84604,3910.0,NA
http://www.zillow.com/homes/for_sale//homedetails/3550-N-180-E-3-Provo-UT-84604/2093397909_zpid/,2093397909,UT,4.0,House For Sale,40.281162,-111.655115,765000,4.0,Provo,3550 N 180 E # 3,84604,4833.0,NA
http://www.zillow.com/homes/for_sale//homedetails/4216-Crestview-Ave-Provo-UT-84604/11901466_zpid/,11901466,UT,4.0,House For Sale,40.289281,-111.642676,539000,6.0,Provo,4216 Crestview Ave,84604,4800.0,NA
http://www.zillow.com/homes/for_sale//homedetails/8689-N-Navajo-Rd-Sundance-UT-84604/2107712643_zpid/,2107712643,UT,NA,Lot/Land For Sale,40.392,-111.578,1800000,NA,Sundance,8689 N Navajo Rd,84604,NA,NA
http://www.zillow.com/homes/for_sale//homedetails/4653-N-Windsor-E-Dr-Provo-UT-84604/2094149649_zpid/,2094149649,UT,5.0,House For Sale,40.296009,-111.638329,494500,7.0,Provo,4653 N Windsor E Dr,84604,4922.0,NA
http://www.zillow.com/homes/for_sale//homedetails/4172-N-Imperial-E-Way-Provo-UT-84604/2094057998_zpid/,2094057998,UT,4.5,Foreclosure,40.289636,-111.634338,749900,7.0,Provo,4172 N Imperial E Way,84604,10102.0,NA
http://www.zillow.com/homes/for_sale//homedetails/2655-N-140-E-UNIT-204-Provo-UT-84604/89205123_zpid/,89205123,UT,3.0,House For Sale,40.26839,-111.656845,424900,3.0,Provo,2655 N 140 E UNIT 204,84604,1933.0,NA
http://www.zillow.com/homes/for_sale//homedetails/4345-Stafford-Ct-Provo-UT-84604/60846419_zpid/,60846419,UT,7.0,House For Sale,40.291739,-111.668906,1299000,8.0,Provo,4345 Stafford Ct,84604,9694.0,NA
http://www.zillow.com/homes/for_sale//homedetails/1222-Cambridge-Ct-Provo-UT-84604/11915394_zpid/,11915394,UT,3.0,House For Sale,40.265545,-111.63748,499900,5.0,Provo,1222 Cambridge Ct,84604,3702.0,NA
http://www.zillow.com/homes/for_sale//homedetails/2195-N-1220-E-Provo-UT-84604/11901487_zpid/,11901487,UT,3.0,Make Me Move®,40.263292,-111.63748,450000,4.0,Provo,2195 N 1220 E,84604,2595.0,NA
http://www.zillow.com/homes/for_sale//homedetails/126-W-Stone-Xing-55-Provo-UT-84604/2093988921_zpid/,2093988921,UT,4.0,House For Sale,40.2892,-111.6453,950000,4.0,Provo,126 W Stone Xing # 55,84604,5250.0,NA
http://www.zillow.com/homes/for_sale//homedetails/270-Stone-Gate-Ln-Provo-UT-84604/2104741933_zpid/,2104741933,UT,NA,Lot/Land For Sale,40.292503,-111.663101,990000,NA,Provo,270 Stone Gate Ln,84604,NA,NA
http://www.zillow.com/homes/for_sale//homedetails/392-Stone-Brook-Ln-Provo-UT-84604/82703380_zpid/,82703380,UT,8.5,House For Sale,40.289646,-111.665014,1895000,8.0,Provo,392 Stone Brook Ln,84604,10824.0,NA
http://www.zillow.com/homes/for_sale//homedetails/4343-Sheffield-Dr-Provo-UT-84604/11956143_zpid/,11956143,UT,8.0,House For Sale,40.292118,-111.665982,1745000,7.0,Provo,4343 Sheffield Dr,84604,11007.0,NA
http://www.zillow.com/homes/for_sale//homedetails/3314-N-Cottonwood-Ln-Provo-UT-84604/11958704_zpid/,11958704,UT,5.0,House For Sale,40.277222,-111.664791,1350000,4.0,Provo,3314 N Cottonwood Ln,84604,5777.0,NA
http://www.zillow.com/homes/for_sale//homedetails/8685-N-Navajo-Rd-Sundance-UT-84604/2104222918_zpid/,2104222918,UT,NA,Lot/Land For Sale,40.388403,-111.579684,1980000,NA,Sundance,8685 N Navajo Rd,84604,NA,NA
http://www.zillow.com/homes/for_sale//homedetails/4243-Waterford-Ct-Provo-UT-84604/58327025_zpid/,58327025,UT,3.5,Apartment For Sale,40.290437,-111.640221,1075000,2.0,Provo,4243 Waterford Ct,84604,5050.0,NA
http://www.zillow.com/homes/for_sale//homedetails/1674-W-1050-N-Provo-UT-84604/11941740_zpid/,11941740,UT,3.0,For Sale by Owner,40.24861,-111.688098,350000,6.0,Provo,1674 W 1050 N,84604,3440.0,NA
http://www.zillow.com/homes/for_sale//homedetails/766-E-2950-N-Provo-UT-84604/63073817_zpid/,63073817,UT,4.0,House For Sale,40.272623,-111.644944,575000,6.0,Provo,766 E 2950 N,84604,5574.0,NA
http://www.zillow.com/homes/for_sale//homedetails/4417-Stafford-Ct-Provo-UT-84604/79766486_zpid/,79766486,UT,9.0,House For Sale,40.292938,-111.669144,1985000,7.0,Provo,4417 Stafford Ct,84604,10203.0,NA
http://www.zillow.com/homes/for_sale//homedetails/419-W-3900-N-Provo-UT-84604/11945076_zpid/,11945076,UT,3.0,House For Sale,40.285142,-111.665607,485000,5.0,Provo,419 W 3900 N,84604,3100.0,NA
http://www.zillow.com/homes/for_sale//homedetails/4194-Imperial-Way-Provo-UT-84604/64946598_zpid/,64946598,UT,8.0,House For Sale,40.289938,-111.63434,975000,9.0,Provo,4194 Imperial Way,84604,13016.0,NA
http://www.zillow.com/homes/for_sale//homedetails/3352-N-Cottonwood-Ln-Provo-UT-84604/55720083_zpid/,55720083,UT,7.0,House For Sale,40.278263,-111.663882,1395000,7.0,Provo,3352 N Cottonwood Ln,84604,8840.0,NA
http://www.zillow.com/homes/for_sale//homedetails/4540-N-Foothill-Dr-Provo-UT-84604/2113397777_zpid/,2113397777,UT,NA,Lot/Land For Sale,40.294357,-111.642647,95000,NA,Provo,4540 N Foothill Dr,84604,NA,NA
http://www.zillow.com/homes/for_sale//homedetails/4560-N-Foothill-Dr-Provo-UT-84604/2110957867_zpid/,2110957867,UT,NA,Lot/Land For Sale,40.294716,-111.642838,95000,NA,Provo,4560 N Foothill Dr,84604,NA,NA
http://www.zillow.com/homes/for_sale//homedetails/4222-Stonecrossing-Provo-UT-84604/2104741931_zpid/,2104741931,UT,NA,Lot/Land For Sale,40.289417,-111.660271,335000,NA,Provo,4222 Stonecrossing,84604,10890.0,NA
http://www.zillow.com/homes/for_sale//homedetails/4363-Stonecrossing-Provo-UT-84604/125829627_zpid/,125829627,UT,NA,Lot/Land For Sale,40.291519,-111.661193,369999,NA,Provo,4363 Stonecrossing,84604,9147.0,NA
http://www.zillow.com/homes/for_sale//homedetails/3286-Piute-Dr-Provo-UT-84604/68830962_zpid/,68830962,UT,3.0,House For Sale,40.277212,-111.63548,699900,4.0,Provo,3286 Piute Dr,84604,4000.0,NA
http://www.zillow.com/homes/for_sale//homedetails/2808-N-370-E-Provo-UT-84604/79770901_zpid/,79770901,UT,7.0,House For Sale,40.270906,-111.652042,610000,7.0,Provo,2808 N 370 E,84604,4586.0,NA
http://www.zillow.com/homes/for_sale//homedetails/2777-E-Stewart-Rd-Sundance-UT-84604/82732703_zpid/,82732703,UT,6.0,House For Sale,40.385372,-111.593658,1750000,5.0,SUNDANCE,2777 E Stewart Rd,84604,4444.0,NA
http://www.zillow.com/homes/for_sale//homedetails/4379-N-250-E-Provo-UT-84604/11947672_zpid/,11947672,UT,1.0,House For Sale,40.291356,-111.654153,374900,6.0,Provo,4379 N 250 E,84604,3812.0,NA
http://www.zillow.com/homes/for_sale//homedetails/4235-Stonecrossing-Provo-UT-84604/125827311_zpid/,125827311,UT,NA,Lot/Land For Sale,40.289554,-111.661476,400000,NA,Provo,4235 Stonecrossing,84604,10018.0,NA
http://www.zillow.com/homes/for_sale//homedetails/4242-Stone-Creek-Ln-Provo-UT-84604/125814026_zpid/,125814026,UT,NA,Lot/Land For Sale,40.289749,-111.663414,400000,NA,PROVO,4242 Stone Creek Ln,84604,10890.0,NA
http://www.zillow.com/homes/for_sale//homedetails/4734-Mile-High-Dr-Provo-UT-84604/11948296_zpid/,11948296,UT,4.0,House For Sale,40.29669,-111.637866,424900,7.0,Provo,4734 Mile High Dr,84604,4288.0,NA
http://www.zillow.com/homes/for_sale//homedetails/4640-Brookshire-Cir-Provo-UT-84604/11948546_zpid/,11948546,UT,6.0,House For Sale,40.296003,-111.643173,800000,7.0,Provo,4640 Brookshire Cir,84604,6300.0,NA
http://www.zillow.com/homes/for_sale//homedetails/1362-W-1940-N-Provo-UT-84604/59760725_zpid/,59760725,UT,4.0,House For Sale,40.259632,-111.682314,572000,6.0,Provo,1362 W 1940 N,84604,5146.0,NA
http://www.zillow.com/homes/for_sale//homedetails/4589-N-425-E-Provo-UT-84604/82721050_zpid/,82721050,UT,5.0,House For Sale,40.294273,-111.651356,1399000,7.0,Provo,4589 N 425 E,84604,6898.0,NA
http://www.zillow.com/homes/for_sale//homedetails/3218-N-Cottonwood-Ln-Provo-UT-84604/11958708_zpid/,11958708,UT,6.0,House For Sale,40.276079,-111.664538,1180000,5.0,Provo,3218 N Cottonwood Ln,84604,5677.0,NA
http://www.zillow.com/homes/for_sale//homedetails/3634-N-400-W-Provo-UT-84604/65193233_zpid/,65193233,UT,4.25,House For Sale,40.282096,-111.664765,849000,6.0,Provo,3634 N 400 W,84604,7200.0,NA
http://www.zillow.com/homes/for_sale//homedetails/3243-N-140-W-Provo-UT-84604/11942430_zpid/,11942430,UT,4.0,House For Sale,40.27663,-111.661038,825000,5.0,Provo,3243 N 140 W,84604,6060.0,NA
http://www.zillow.com/homes/for_sale//homedetails/3188-N-Cottonwood-Ln-Provo-UT-84604/11958709_zpid/,11958709,UT,3.75,House For Sale,40.275808,-111.664341,755000,4.0,Provo,3188 N Cottonwood Ln,84604,4038.0,NA
http://www.zillow.com/homes/for_sale//homedetails/364-W-3700-N-Provo-UT-84604/11900371_zpid/,11900371,UT,3.5,House For Sale,40.283188,-111.664388,678000,6.0,Provo,364 W 3700 N,84604,5395.0,NA
